Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
buietta,Sustantivo,pequeñas alforjas,Español,,OK
bujetta,Sustantivo,pequeñas alforjas,Español,,OK
bulugnisi,Sustantivo,boloñés / dialecto boloñés,Español,,OK
bumbagia,Sustantivo,manta rellenada de algodón,Español,,OK
bumma,Sustantivo,bomba,Español,,OK
bummacia,Sustantivo,"guata de algodón, algodón",Español,,OK
bunaca,Sustantivo,chaqueta de tejido áspero,Español,,OK
bunettu,Sustantivo,peluquín,Español,,OK
burba,Sustantivo,hierba que crece en los pantanos,Español,,OK
burcetta,Sustantivo,tenedor,Español,,OK
burdillinu,Sustantivo,strumento a corda simile al violino,Italiano,,OK
burdunaru,Sustantivo,"carretero, mulatero, mulero, quien guía la caravana",Español,,OK
bureddu,Sustantivo,tripa (entrañas),Español,,OK
burnìa,Sustantivo,"florero de cristal, bote de cristal",Español,,OK
burra,Sustantivo,"broma, pulla",Español,,OK
burraccia,Sustantivo,"frasco, botella para el vino",Español,,OK
burrasca,Sustantivo,tormenta,Español,,OK
burreddu,Sustantivo,mesa grande,Español,,OK
burritta,Sustantivo,"gorra, boina",Español,,OK
burràina,Sustantivo,borraja (Borago officinalis),Español,,OK
burrània,Sustantivo,borraja (Borago officinalis),Español,,OK
bursa,Sustantivo,bolsa (mercado),Español,,OK
bursista,Sustantivo,"bolsero, bolsista",Español,,OK
busata,Sustantivo,excremento bovino,Español,,OK
buscagghia,Sustantivo,bosque espeso,Español,,OK
buscica,Sustantivo,vejiga,Español,,OK
buscusitati,Sustantivo,"astucia, perspicacia",Español,,OK
busnìacu,Sustantivo,bosníaco / idioma bosníaco,Español,,OK
busta,Sustantivo,sobre,Español,,OK
butrica,Sustantivo,ventre,Italiano,,OK
buttana,Sustantivo,puta,Español,,OK
buttigghia,Sustantivo,botella,Español,,OK
buttiglia,Sustantivo,botella,Español,,OK
butu,Sustantivo,voto,Español,,OK
butureddu,Sustantivo,"bambino paffutello, uomo grasso",Italiano,,OK
buvaria,Sustantivo,"boyera, establo para bueyes",Español,,OK
buzzaruni,Sustantivo,sodomita,Español,,OK
bàmbula,Sustantivo,muñeca,Español,,OK
bàrbula,Sustantivo,raíz,Español,,OK
bàrbuli,Sustantivo,raíces,Español,,OK
bàusu,Sustantivo,peñasco,Español,,OK
bèddula,Sustantivo,comadreja (Mustela nivalis),Español,,OK
bèrbiru,Sustantivo,bereber / idioma bereber,Español,,OK
bìfara,Sustantivo,"1. higo, 2. higuera que tiene frutos dos veces al año",Español,,OK
bùccula,Sustantivo,hebilla,Español,,OK
bùlgaru,Sustantivo,búlgaro / idioma búlgaro,Español,,OK
bùmbalu,Sustantivo,"1. ánfora, florero de tierra cocida, 2. chichón",Español,,OK
bùmbulu,Sustantivo,"1. ánfora, florero de tierra cocida, 2. chichón",Español,,OK
bùmmalu,Sustantivo,"1. ánfora, florero de tierra cocida, 2. chichón",Español,,OK
bùmmulu,Sustantivo,"1. ánfora, florero de tierra cocida, 2. chichón",Español,,OK
bùsciula,Sustantivo,brújula,Español,,OK
bùssula,Sustantivo,brújula,Español,,OK
cabbarrasi,Sustantivo,"habarraz (Delphinium staphisagria), albarraz, estafisagria",Español,,OK
cabbella,Sustantivo,"gabela (impuesto, tributo)",Español,,OK
cabbillotu,Sustantivo,gabelotto,Español,,OK
cabbina,Sustantivo,cabina,Español,,OK
cabbinettu,Sustantivo,gabinete,Español,,OK
cabburrasi,Sustantivo,"habarraz (Delphinium staphisagria), albarraz, estafisagria",Español,,OK
cabella,Sustantivo,"gabela (impuesto, tributo)",Español,,OK
cabillotu,Sustantivo,gabelotto,Español,,OK
cabina,Sustantivo,cabina,Español,,OK
cabinettu,Sustantivo,gabinete,Español,,OK
cacamancia,Sustantivo,"cárcel, prisión",Español,,OK
cacamangia,Sustantivo,"cárcel, prisión",Español,,OK
cacaredda,Sustantivo,diarrea,Español,,OK
cacaruni,Sustantivo,diarrea,Español,,OK
cacasipala,Sustantivo,passero,Italiano,,OK
caccarazza,Sustantivo,urraca,Español,,OK
caccialanu,Sustantivo,"oggetto a uncino, per trar fuori lo stoppino del fucile",Italiano,,OK
caccialebbra,Sustantivo,"cosconilla (Reichardia picroides, Picridium vulgare), lechuguilla dulce",Español,,OK
caccialebbri,Sustantivo,"cosconilla (Reichardia picroides, Picridium vulgare), lechuguilla dulce",Español,,OK
caccialepri,Sustantivo,"cosconilla (Reichardia picroides, Picridium vulgare), lechuguilla dulce",Español,,OK
cacciamurriti,Sustantivo,strumento per cacciare dentro il legno la capocchia dei chiodi: cacciatoia,Italiano,,OK
cacciòffulu,Sustantivo,alcachofa,Español,,OK
caciucavaddu,Sustantivo,caciocavallo (queso siciliano),Español,,OK
caciuni,Sustantivo,causa,Español,,OK
cacumi,Sustantivo,"cumbre, cima, altura",Español,,OK
cacumidda,Sustantivo,"camomila, manzanilla",Español,,OK
cacuòcciula,Sustantivo,alcachofa,Español,,OK
cacuòcciulu,Sustantivo,alcachofa,Español,,OK
cacòcciufa,Sustantivo,alcachofa,Español,,OK
cacòcciula,Sustantivo,alcachofa,Español,,OK
cacòcciulu,Sustantivo,alcachofa,Español,,OK
caddacìa,Sustantivo,"1. dolor en el corazón, sufrimiento, 2. aburrimiento",Español,,OK
caddiddu,Sustantivo,jilguero (Carduelis),Español,,OK
caddozzu,Sustantivo,porción de salchicha entre dos nudos,Español,,OK
caddu,Sustantivo,"callosidad, callo, dureza",Español,,OK
cadduni,Sustantivo,"1. gran callo, 2. uva dura y densa",Español,,OK
cadera,Sustantivo,silla,Español,,OK
caduta,Sustantivo,caída,Español,,OK
caella,Sustantivo,"albornoz, bata",Español,,OK
cafittera,Sustantivo,cafetera,Español,,OK
cafocchiu,Sustantivo,"1. hueco, caverna, guarida, 2. antro, 3. celda de colmena, 4. calle estrecha",Español,,OK
caforchiu,Sustantivo,"1. hueco, caverna, guarida, 2. antro, 3. celda de colmena, 4. calle estrecha",Español,,OK
cafuni,Sustantivo,"campesino, persona grosera",Español,,OK
cafè,Sustantivo,café,Español,,OK
caggiuni,Sustantivo,causa,Español,,OK
cagiuni,Sustantivo,causa,Español,,OK
cagliuni,Sustantivo,moco (en la nariz),Español,,OK
cagnolu,Sustantivo,"cachorro de perro, perrito",Español,,OK
cagnuleddu,Sustantivo,cachorro de perro,Español,,OK
cagnulinu,Sustantivo,cachorro de perro,Español,,OK
caia,Sustantivo,seto (de arbustos),Español,,OK
caiella,Sustantivo,"albornoz, bata",Español,,OK
caitu,Sustantivo,líder de la pandilla,Español,,OK
cajella,Sustantivo,"albornoz, bata",Español,,OK
calabbrisi,Sustantivo,calabrés / dialecto calabrés,Español,,OK
calabrisi,Sustantivo,calabrés / dialecto calabrés,Español,,OK
calacitru,Sustantivo,"acederilla, pan de cuclillo, aleluya (Oxalis acetosella)",Español,,OK
calamarera,Sustantivo,tintero,Español,,OK
calamela,Sustantivo,caramelo,Español,,OK
calamulu,Sustantivo,pequeño mulo,Español,,OK
calandrita,Sustantivo,nome di un'euforbia,Italiano,,OK
calandritu,Sustantivo,nome di un'euforbia,Italiano,,OK
calannariu,Sustantivo,calendario,Español,,OK
calantariu,Sustantivo,calendario,Español,,OK
calatariu,Sustantivo,contratista,Español,,OK
calatu,Sustantivo,"trasporto di grano nei pubblici granai, il grano così ammassato",Italiano,,OK
calatura,Sustantivo,enfermedad improvisa,Español,,OK
caldumi,Sustantivo,entrañas de los animales,Español,,OK
calencia,Sustantivo,brezo alpino (Erica carnea),Español,,OK
calengia,Sustantivo,brezo alpino (Erica carnea),Español,,OK
calessi,Sustantivo,calesa,Español,,OK
calinnariu,Sustantivo,calendario,Español,,OK
calisseri,Sustantivo,calesero (conductor de calesa),Español,,OK
callara,Sustantivo,"caldera, calentador de agua caliente",Español,,OK
callararu,Sustantivo,calderero,Español,,OK
callaruni,Sustantivo,"calderón, caldero, olla",Español,,OK
calluni,Sustantivo,moco (en la nariz),Español,,OK
calongia,Sustantivo,brezo alpino (Erica carnea),Español,,OK
calumidda,Sustantivo,"camomila, manzanilla",Español,,OK
calunnariu,Sustantivo,calendario,Español,,OK
calunnia,Sustantivo,"1. calumnia (difamación, falsa acusasación), 2. excusa",Español,,OK
cambuggianu,Sustantivo,"camboyano, jémer / idioma camboyano",Español,,OK
camiddu,Sustantivo,camello,Español,,OK
camiuni,Sustantivo,camión,Español,,OK
cammarata,Sustantivo,"compañero, camarada",Español,,OK
cammarinu,Sustantivo,"pequeña habitación, cabina",Español,,OK
cammisinu,Sustantivo,capa corta (que baja hasta la pretina),Español,,OK
cammomu,Sustantivo,"cardamomo (Amomum cardamomum, Elettaria cardamomum)",Español,,OK
camomu,Sustantivo,"cardamomo (Amomum cardamomum, Elettaria cardamomum)",Español,,OK
campagnolu,Sustantivo,campesino,Español,,OK
camperi,Sustantivo,guardia privado de terrenos cultivados,Español,,OK
campidanisi,Sustantivo,"campidanés, sardo campidanés",Español,,OK
campu,Sustantivo,campo,Español,,OK
camumidda,Sustantivo,"camomila, manzanilla",Español,,OK
camurrìa,Sustantivo,"fastidio, molestia, enojo, gonorrea",Español,,OK
canarisi,Sustantivo,idioma kannada,Español,,OK
cancariata,Sustantivo,rabbuffo,Italiano,,OK
canceddu,Sustantivo,"1. gran puerta (arquitectura), 2. grande cesta de bastones",Español,,OK
cancemi,Sustantivo,barbero o médico que hacía sangrías,Español,,OK
canciamentu,Sustantivo,cambio,Español,,OK
canciddu,Sustantivo,gran puerta (arquitectura),Español,,OK
cancieddu,Sustantivo,"1. gran puerta (arquitectura), 2. grande cesta de bastones",Español,,OK
cangemi,Sustantivo,barbero o médico que hacía sangrías,Español,,OK
cangemia,Sustantivo,impuesto que era pagado por los barberos y los médicos que hacían sangrías,Español,,OK
cangiamentu,Sustantivo,cambio,Español,,OK
cani,Sustantivo,"/ perro, can",Español,,OK
canigghiola,Sustantivo,caspas|caspa,Español,,OK
canigghiottu,Sustantivo,pan hecho para los perros con salvado de cereal,Español,,OK
canimi,Sustantivo,mal olor de perros,Español,,OK
canina,Sustantivo,"tos ferina (pertusis, pertussis)",Español,,OK
canitùtini,Sustantivo,crueldad,Español,,OK
cannaca,Sustantivo,collar precioso,Español,,OK
cannara,Sustantivo,"1. terreno pantanoso donde crecen cañas, 2. cañas trenzadas",Español,,OK
cannarini,Sustantivo,garganta,Español,,OK
cannarinu,Sustantivo,garganta,Español,,OK
cannarozza,Sustantivo,garganta,Español,,OK
cannarozzi,Sustantivo,garganta,Español,,OK
cannarozzu,Sustantivo,garganta,Español,,OK
cannauci,Sustantivo,"loto comestible (Lotus edulis, Lotus pentaphyllos siliqua cornuta)",Español,,OK
cannausa,Sustantivo,semilla de cáñamo,Español,,OK
cannavazzu,Sustantivo,"paño de cocina, trapo, paño para limpiar",Español,,OK
cannavuci,Sustantivo,"loto comestible (Lotus edulis, Lotus pentaphyllos siliqua cornuta)",Español,,OK
cannavusa,Sustantivo,semilla de cáñamo,Español,,OK
cannavusci,Sustantivo,"loto comestible (Lotus edulis, Lotus pentaphyllos siliqua cornuta)",Español,,OK
cannedda,Sustantivo,canela (especia),Español,,OK
cannettu,Sustantivo,cuchillo,Español,,OK
cannila,Sustantivo,vela (luz),Español,,OK
cannistra,Sustantivo,cesta,Español,,OK
cannistru,Sustantivo,cesta,Español,,OK
cannittigghiu,Sustantivo,"striscioline d'argento o d'oro battuto, usate nei ricami",Italiano,,OK
cannizzaru,Sustantivo,esterero (fabricante de esteras),Español,,OK
cannizzu,Sustantivo,estera,Español,,OK
cannolu,Sustantivo,"1. trozo cilíndrico de caña, 2. rizo de pelo",Español,,OK
cannuttigghiu,Sustantivo,"striscioline d'argento o d'oro battuto, usate nei ricami",Italiano,,OK
cansirru,Sustantivo,"puerco, cerdo",Español,,OK
cantunera,Sustantivo,rincón externo de un edificio,Español,,OK
canumi,Sustantivo,mal olor de perros,Español,,OK
canzetta,Sustantivo,calcetín largo,Español,,OK
canzetti,Sustantivo,calcetines largos,Español,,OK
canzi,Sustantivo,pantalones,Español,,OK
canzirru,Sustantivo,"puerco, cerdo",Español,,OK
caparruni,Sustantivo,"persona de mala vida, mala persona",Español,,OK
capicchiu,Sustantivo,pezón de pecho,Español,,OK
capiddi,Sustantivo,cabellos (pelo),Español,,OK
capiddu,Sustantivo,cabello,Español,,OK
capifuscu,Sustantivo,curruca capirotada (Sylvia atricapilla),Español,,OK
capimentu,Sustantivo,"cabida, capacidad",Español,,OK
capitali,Sustantivo,capital (ciudad),Español,,OK
capitanu,Sustantivo,capitán,Español,,OK
capizza,Sustantivo,"1. cosa para mantener atado por la cabeza una bestia de carga, 2. cabeza",Español,,OK
capizzali,Sustantivo,"cabezal, travesaño",Español,,OK
capizzu,Sustantivo,"cabezal, travesaño",Español,,OK
capizzuni,Sustantivo,"1. cosa para mantener atado por la cabeza una bestia de carga, 2. cabeza",Español,,OK
cappata,Sustantivo,"1. coperta, 2. impasto, strato, impiastro",Italiano,,OK
cappeddu,Sustantivo,sombrero,Español,,OK
cappuccini,Sustantivo,cappuccinos,Español,,OK
cappuccinu,Sustantivo,cappuccino,Español,,OK
capri,Sustantivo,cabras,Español,,OK
capriolè,Sustantivo,"carroza, calesa, coche con caballos",Español,,OK
capriulè,Sustantivo,"carroza, calesa, coche con caballos",Español,,OK
capufuscu,Sustantivo,curruca capirotada (Sylvia atricapilla),Español,,OK
capuriuni,Sustantivo,"1. representante oficial para un ""rione"", 2. líder de la pandilla",Español,,OK
capurriuni,Sustantivo,"1. representante oficial para un ""rione"", 2. líder de la pandilla",Español,,OK
capurràisi,Sustantivo,"jefe de los pescadores, jefe de barca",Español,,OK
capurrètina,Sustantivo,mula líder,Español,,OK
capuràisi,Sustantivo,"jefe de los pescadores, jefe de barca",Español,,OK
capurètina,Sustantivo,mula líder,Español,,OK
capìtulu,Sustantivo,capítulo,Español,,OK
capòcciula,Sustantivo,alcachofa,Español,,OK
carabbineri,Sustantivo,"guardia (hombre), policía (hombre)",Español,,OK
carabineri,Sustantivo,"guardia (hombre), policía (hombre)",Español,,OK
caracollu,Sustantivo,"caracolillo (Phaseolus caracalla), caracol real, caracola real, judía caracol",Español,,OK
caracozza,Sustantivo,cráneo,Español,,OK
caracìtula,Sustantivo,"acederilla, pan de cuclillo, aleluya (Oxalis acetosella)",Español,,OK
caracò,Sustantivo,caracol,Español,,OK
caragolu,Sustantivo,"caracolillo (Phaseolus caracalla), caracol real, caracola real, judía caracol",Español,,OK
caramela,Sustantivo,caramelo,Español,,OK
caramonia,Sustantivo,cabeza,Español,,OK
caramànnula,Sustantivo,tessuto di lana per confezionare scarpe,Italiano,,OK
caraolu,Sustantivo,"caracolillo (Phaseolus caracalla), caracol real, caracola real, judía caracol",Español,,OK
caratariu,Sustantivo,contratista,Español,,OK
caravazza,Sustantivo,calabaza larga,Español,,OK
caravigghianu,Sustantivo,quien vende caro,Español,,OK
caravigghiaru,Sustantivo,quien vende caro,Español,,OK
caravigliaru,Sustantivo,quien vende caro,Español,,OK
carberi,Sustantivo,tarma della quercia,Italiano,,OK
carboniu,Sustantivo,carbono,Español,,OK
carbunera,Sustantivo,"cárcel, prisión",Español,,OK
carcara,Sustantivo,horno para la cal o para el yeso,Español,,OK
carcarazza,Sustantivo,urraca,Español,,OK
carcarazzu,Sustantivo,urraca,Español,,OK
carcarozza,Sustantivo,cabeza suelta del cuerpo,Español,,OK
carcimina,Sustantivo,pergamino,Español,,OK
carciòffula,Sustantivo,alcachofa,Español,,OK
carciòfulu,Sustantivo,alcachofa,Español,,OK
carcòcciula,Sustantivo,alcachofa,Español,,OK
carcòcciulu,Sustantivo,alcachofa,Español,,OK
cardacìa,Sustantivo,"1. dolor en el corazón, sufrimiento, 2. aburrimiento",Español,,OK
cardiddu,Sustantivo,jilguero (Carduelis),Español,,OK
cardìa,Sustantivo,dolor en el corazón,Español,,OK
carigna,Sustantivo,caricia,Español,,OK
carina,Sustantivo,espaldas,Español,,OK
carizza,Sustantivo,caricia,Español,,OK
carnaciumi,Sustantivo,tez de la carne,Español,,OK
carnaciuni,Sustantivo,tez de la carne,Español,,OK
carnaggiu,Sustantivo,las carnes que se pueden comer,Español,,OK
carnasciumi,Sustantivo,tez de la carne,Español,,OK
carnasciuni,Sustantivo,tez de la carne,Español,,OK
carnera,Sustantivo,"matanza, masacre",Español,,OK
carnizzeri,Sustantivo,carnicero,Español,,OK
carnizzieri,Sustantivo,carnicero,Español,,OK
carrabbasu,Sustantivo,"habarraz (Delphinium staphisagria), albarraz, estafisagria",Español,,OK
carraggiai,Sustantivo,"1. corneja, 2. cuervo",Español,,OK
carraia,Sustantivo,"1. corneja, 2. cuervo",Español,,OK
carraja,Sustantivo,"1. corneja, 2. cuervo",Español,,OK
carramattu,Sustantivo,"carro, carreta",Español,,OK
carrancu,Sustantivo,"barranco, precipicio",Español,,OK
carrattu,Sustantivo,via maestra,Italiano,,OK
carreddi,Sustantivo,riquadri di stoffa sotto le ascelle della camicia,Italiano,,OK
carrera,Sustantivo,"gran vía, avenida, calle principal",Español,,OK
carrettu,Sustantivo,carreta (medio de transporte tradicional),Español,,OK
carrittera,Sustantivo,canción de carretero,Español,,OK
carritteri,Sustantivo,carretero,Español,,OK
carrittigghiu,Sustantivo,fuoco d'artificio consistente in un rocchio di canna carico di polvere,Italiano,,OK
carrozza,Sustantivo,"1. carroza, coche con caballos, 2. carro agrícola con dos o cuatro ruedas",Español,,OK
carrubba,Sustantivo,algarroba (fruto),Español,,OK
carruggiu,Sustantivo,huella de rueda,Español,,OK
carruiu,Sustantivo,huella de rueda,Español,,OK
carruju,Sustantivo,huella de rueda,Español,,OK
carrumattu,Sustantivo,"carro, carreta",Español,,OK
cartasi,Sustantivo,cartucho de papel,Español,,OK
cartasu,Sustantivo,cartucho de papel,Español,,OK
cartedda,Sustantivo,grande cesta hecha con cañas,Español,,OK
cartellu,Sustantivo,"señal (de calle, de carretera, de autopista)",Español,,OK
cartera,Sustantivo,cartera (para el dinero),Español,,OK
cartesi,Sustantivo,cartucho de papel,Español,,OK
cartularu,Sustantivo,"cuaderno, libro para apuntar cosas, registro",Español,,OK
caruseddu,Sustantivo,alcancía (para conservar el dinero),Español,,OK
carusu,Sustantivo,"chaval, chico, joven",Español,,OK
caruta,Sustantivo,caída,Español,,OK
carvunchiu,Sustantivo,"carbunco cutáneo (enfermedad), forúnculo",Español,,OK
caràmmula,Sustantivo,"grieta, rajadura, raja",Español,,OK
caràmmuli,Sustantivo,"grietas, rajaduras, rajas",Español,,OK
carògghiulu,Sustantivo,ragazzotto,Italiano,,OK
casacavaddu,Sustantivo,caciocavallo (queso siciliano),Español,,OK
casamulu,Sustantivo,pequeño mulo,Español,,OK
cascanìa,Sustantivo,costra en la piel,Español,,OK
cascavaddu,Sustantivo,caciocavallo (queso siciliano),Español,,OK
cascittuna,Sustantivo,"delatores, confidentes",Español,,OK
cascittuni,Sustantivo,"delator, confidente",Español,,OK
casciubbu,Sustantivo,casubio / idioma casubio,Español,,OK
casciucavaddu,Sustantivo,caciocavallo (queso siciliano),Español,,OK
casciuni,Sustantivo,cajón / causa,Español,,OK
casi,Sustantivo,casas / casos,Español,,OK
casicavaddu,Sustantivo,caciocavallo (queso siciliano),Español,,OK
casina,Sustantivo,estera (persiana),Español,,OK
casinu,Sustantivo,"confusión, desorden, lío",Español,,OK
casira,Sustantivo,estera (persiana),Español,,OK
casmulu,Sustantivo,pequeño mulo,Español,,OK
cassata,Sustantivo,"pastel siciliano, tarta siciliana",Español,,OK
casta,Sustantivo,casta,Español,,OK
castagnitu,Sustantivo,arboleda de castaños,Español,,OK
castagnola,Sustantivo,colchico autunnale (Colchicum autumnale),Italiano,,OK
castigghianu,Sustantivo,"castellano / idioma castellano, idioma español",Español,,OK
castiglianu,Sustantivo,"castellano / idioma castellano, idioma español",Español,,OK
casucavaddu,Sustantivo,caciocavallo (queso siciliano),Español,,OK
casèntaru,Sustantivo,lombriz (gusano que vive en la tierra),Español,,OK
casèntula,Sustantivo,lombriz (gusano que vive en la tierra),Español,,OK
casùbbula,Sustantivo,casulla,Español,,OK
casùbula,Sustantivo,casulla,Español,,OK
catachismu,Sustantivo,catecismo,Español,,OK
catachìsimu,Sustantivo,catecismo,Español,,OK
catalettu,Sustantivo,ataúd,Español,,OK
catalìppuli,Sustantivo,hilas,Español,,OK
catania,Sustantivo,"canto noioso, fastidio",Italiano,,OK
cataniata,Sustantivo,fastidio,Italiano,,OK
catapanu,Sustantivo,catapano (gobernador),Español,,OK
catina,Sustantivo,cadena,Español,,OK
catinazzu,Sustantivo,cerrojo,Español,,OK
catoiu,Sustantivo,tugurio,Español,,OK
