Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
accrappari,Verbo,"afferrare, acchiappare",Italiano,"accrappu, accrappas, accrappa, accrappamu, accrappati, accrappanu, accrappai, accrappasti, accrappau, accrappàmuru, accrappàstivu, accrappàranu",OK
accrastari,Verbo,afferrare,Italiano,"accrastu, accrastas, accrasta, accrastamu, accrastati, accrastanu, accrastai, accrastasti, accrastau, accrastàmuru, accrastàstivu, accrastàranu",OK
accruccari,Verbo,uncinare,Italiano,"accruccu, accruccas, accrucca, accruccamu, accruccati, accruccanu, accruccai, accruccasti, accruccau, accruccàmuru, accruccàstivu, accruccàranu",OK
accruzzari,Verbo,ostinarsi,Italiano,"accruzzu, accruzzas, accruzza, accruzzamu, accruzzati, accruzzanu, accruzzai, accruzzasti, accruzzau, accruzzàmuru, accruzzàstivu, accruzzàranu",OK
accuccari,Verbo,"1. beffare, 2. languire",Italiano,"accuccu, accuccas, accucca, accuccamu, accuccati, accuccanu, accuccai, accuccasti, accuccau, accuccàmuru, accuccàstivu, accuccàranu",OK
accuddurari,Verbo,dare forma di ciambella,Italiano,"accudduru, accudduras, accuddura, accudduramu, accuddurati, accudduranu, accuddurai, accuddurasti, accuddurau, accudduràmuru, accudduràstivu, accudduràranu",OK
accuffari,Verbo,"accosciarsi, rannicchiarsi",Italiano,"accuffu, accuffas, accuffa, accuffamu, accuffati, accuffanu, accuffai, accuffasti, accuffau, accuffàmuru, accuffàstivu, accuffàranu",OK
accufuluni,Verbo,(en) cuclillas,Español,,OK
accuminciari,Verbo,"comenzar, empezar",Español,"accuminciu, accumincias, accumincia, accuminciamu, accuminciati, accumincianu, accuminciai, accuminciasti, accuminciau, accuminciàmuru, accuminciàstivu, accuminciàranu",OK
accuminzagghia,Verbo,"comienzo, principio",Español,,OK
accuminzari,Verbo,"comenzar, empezar",Español,"accuminzu, accuminzas, accuminza, accuminzamu, accuminzati, accuminzanu, accuminzai, accuminzasti, accuminzau, accuminzàmuru, accuminzàstivu, accuminzàranu",OK
accumpagnari,Verbo,acompañar,Español,"accumpagnu, accumpagnas, accumpagna, accumpagnamu, accumpagnati, accumpagnanu, accumpagnai, accumpagnasti, accumpagnau, accumpagnàmuru, accumpagnàstivu, accumpagnàranu",OK
accumulari,Verbo,"accumulare, ammonticchiare, ammucchiare",Italiano,"accumulu, accumulas, accumula, accumulamu, accumulati, accumulanu, accumulai, accumulasti, accumulau, accumulàmuru, accumulàstivu, accumulàranu",OK
accuncumiddari,Verbo,accoccolarsi,Italiano,"accuncumiddu, accuncumiddas, accuncumidda, accuncumiddamu, accuncumiddati, accuncumiddanu, accuncumiddai, accuncumiddasti, accuncumiddau, accuncumiddàmuru, accuncumiddàstivu, accuncumiddàranu",OK
accupa,Verbo,"dificultad para respirar, sensación de sofoco",Español,,OK
accupunari,Verbo,"coprire per bene, imbottire di coperte",Italiano,"accupunu, accupunas, accupuna, accupunamu, accupunati, accupunanu, accupunai, accupunasti, accupunau, accupunàmuru, accupunàstivu, accupunàranu",OK
accurari,Verbo,"badare (usato specialmente nell'imperativo ""accura!"": bada bene!), prestare attenzione",Italiano,"accuru, accuras, accura, accuramu, accurati, accuranu, accurai, accurasti, accurau, accuràmuru, accuràstivu, accuràranu",OK
accurinari,Verbo,rattoppare scarpe,Italiano,"accurinu, accurinas, accurina, accurinamu, accurinati, accurinanu, accurinai, accurinasti, accurinau, accurinàmuru, accurinàstivu, accurinàranu",OK
accurzari,Verbo,"1. acortar, 2. abreviar",Español,"accurzu, accurzas, accurza, accurzamu, accurzati, accurzanu, accurzai, accurzasti, accurzau, accurzàmuru, accurzàstivu, accurzàranu",OK
accusari,Verbo,acusar,Español,"accusu, accusas, accusa, accusamu, accusati, accusanu, accusai, accusasti, accusau, accusàmuru, accusàstivu, accusàranu",OK
accustamentu,Verbo,acercamiento,Español,,OK
accustari,Verbo,acercar,Español,"accustu, accustas, accusta, accustamu, accustati, accustanu, accustai, accustasti, accustau, accustàmuru, accustàstivu, accustàranu",OK
accustàrisi,Verbo,acercarse,Español,,OK
accutturari,Verbo,cuocere lentamente,Italiano,"accutturu, accutturas, accuttura, accutturamu, accutturati, accutturanu, accutturai, accutturasti, accutturau, accutturàmuru, accutturàstivu, accutturàranu",OK
accuzzari,Verbo,fare inchinare il capo con violenza,Italiano,"accuzzu, accuzzas, accuzza, accuzzamu, accuzzati, accuzzanu, accuzzai, accuzzasti, accuzzau, accuzzàmuru, accuzzàstivu, accuzzàranu",OK
accògghiri,Verbo,acoger,Español,"accògghu, accògghi, accògghi, accògghimu, accògghiti, accògghinu, accògghii, accògghisti, accògghìu, accògghìmuru, accògghìstivu, accògghìranu",OK
accògliri,Verbo,acoger,Español,"accòglu, accògli, accògli, accòglimu, accògliti, accòglinu, accòglii, accòglisti, accòglìu, accòglìmuru, accòglìstivu, accòglìranu",OK
accùrriri,Verbo,ocurrir,Español,"accùrru, accùrri, accùrri, accùrrimu, accùrriti, accùrrinu, accùrrii, accùrristi, accùrrìu, accùrrìmuru, accùrrìstivu, accùrrìranu",OK
aciddiari,Verbo,"bighellonare, andar vagando, andar errando di qua e di là, vagare, dondoalrsela",Italiano,"aciddiu, aciddias, aciddia, aciddiamu, aciddiati, aciddianu, aciddiai, aciddiasti, aciddiau, aciddiàmuru, aciddiàstivu, aciddiàranu",OK
acquari,Verbo,annacquare (diluire con acqua),Italiano,"acquu, acquas, acqua, acquamu, acquati, acquanu, acquai, acquasti, acquau, acquàmuru, acquàstivu, acquàranu",OK
addascialari,Verbo,allagare,Italiano,"addascialu, addascialas, addasciala, addascialamu, addascialati, addascialanu, addascialai, addascialasti, addascialau, addascialàmuru, addascialàstivu, addascialàranu",OK
addevu,Verbo,"niño de pecho, bebé",Español,,OK
addievu,Verbo,"niño de pecho, bebé",Español,,OK
addifènniri,Verbo,defender,Español,"addifènnu, addifènni, addifènni, addifènnimu, addifènniti, addifènninu, addifènnii, addifènnisti, addifènnìu, addifènnìmuru, addifènnìstivu, addifènnìranu",OK
addiggiriri,Verbo,digerir,Español,"addiggiru, addiggiri, addiggiri, addiggirimu, addiggiriti, addiggirinu, addiggirii, addiggiristi, addiggirìu, addiggirìmuru, addiggirìstivu, addiggirìranu",OK
addigiriri,Verbo,digerir,Español,"addigiru, addigiri, addigiri, addigirimu, addigiriti, addigirinu, addigirii, addigiristi, addigirìu, addigirìmuru, addigirìstivu, addigirìranu",OK
addijittari,Verbo,"degradar, desanimar",Español,"addijittu, addijittas, addijitta, addijittamu, addijittati, addijittanu, addijittai, addijittasti, addijittau, addijittàmuru, addijittàstivu, addijittàranu",OK
addiminagghia,Verbo,"adivinanza, acertijo",Español,,OK
addiminaturi,Verbo,"adivinador, adivino",Español,,OK
addivari,Verbo,criar,Español,"addivu, addivas, addiva, addivamu, addivati, addivanu, addivai, addivasti, addivau, addivàmuru, addivàstivu, addivàranu",OK
addivinaturi,Verbo,"adivinador, adivino",Español,,OK
addivintari,Verbo,volverse,Español,"addivintu, addivintas, addivinta, addivintamu, addivintati, addivintanu, addivintai, addivintasti, addivintau, addivintàmuru, addivintàstivu, addivintàranu",OK
addrizzu,Verbo,adorno de oro,Español,,OK
addubbari,Verbo,"addobbare, adornare, sistemare",Italiano,"addubbu, addubbas, addubba, addubbamu, addubbati, addubbanu, addubbai, addubbasti, addubbau, addubbàmuru, addubbàstivu, addubbàranu",OK
addummari,Verbo,domare (rendere docile un animale),Italiano,"addummu, addummas, addumma, addummamu, addummati, addummanu, addummai, addummasti, addummau, addummàmuru, addummàstivu, addummàranu",OK
addunari,Verbo,"darse cuenta, notar",Español,"addunu, addunas, adduna, addunamu, addunati, addunanu, addunai, addunasti, addunau, addunàmuru, addunàstivu, addunàranu",OK
addunàrisi,Verbo,"darse cuenta, notar",Español,,OK
adduttari,Verbo,luchar,Español,"adduttu, adduttas, addutta, adduttamu, adduttati, adduttanu, adduttai, adduttasti, adduttau, adduttàmuru, adduttàstivu, adduttàranu",OK
adirari,Verbo,"1. adirare (far irritare), 2. adirarsi, 3. ventilare",Italiano,"adiru, adiras, adira, adiramu, adirati, adiranu, adirai, adirasti, adirau, adiràmuru, adiràstivu, adiràranu",OK
adirguiri,Verbo,"alzarsi, adergersi, innalzarsi",Italiano,"adirguu, adirgui, adirgui, adirguimu, adirguiti, adirguinu, adirguii, adirguisti, adirguìu, adirguìmuru, adirguìstivu, adirguìranu",OK
adisari,Verbo,igualar,Español,"adisu, adisas, adisa, adisamu, adisati, adisanu, adisai, adisasti, adisau, adisàmuru, adisàstivu, adisàranu",OK
adissari,Verbo,adizzare (aizzare: incitare ad attaccare),Italiano,"adissu, adissas, adissa, adissamu, adissati, adissanu, adissai, adissasti, adissau, adissàmuru, adissàstivu, adissàranu",OK
adugghiatu,Verbo,"preparado con aceite, cocinado con aceite",Español,,OK
adugnari,Verbo,"1. unghiare, afferrare, 2. far combaciare perfettamente, incastrare, calettare",Italiano,"adugnu, adugnas, adugna, adugnamu, adugnati, adugnanu, adugnai, adugnasti, adugnau, adugnàmuru, adugnàstivu, adugnàranu",OK
adurari,Verbo,indugiare,Italiano,"aduru, aduras, adura, aduramu, adurati, aduranu, adurai, adurasti, adurau, aduràmuru, aduràstivu, aduràranu",OK
adurbari,Verbo,inurbarsi (trasferirsi in un centro urbano),Italiano,"adurbu, adurbas, adurba, adurbamu, adurbati, adurbanu, adurbai, adurbasti, adurbau, adurbàmuru, adurbàstivu, adurbàranu",OK
affinaitari,Verbo,confinare,Italiano,"affinaitu, affinaitas, affinaita, affinaitamu, affinaitati, affinaitanu, affinaitai, affinaitasti, affinaitau, affinaitàmuru, affinaitàstivu, affinaitàranu",OK
affirrari,Verbo,coger,Español,"affirru, affirras, affirra, affirramu, affirrati, affirranu, affirrai, affirrasti, affirrau, affirràmuru, affirràstivu, affirràranu",OK
affittari,Verbo,"1. prendere o dare in affitto, 2. guardare",Italiano,"affittu, affittas, affitta, affittamu, affittati, affittanu, affittai, affittasti, affittau, affittàmuru, affittàstivu, affittàranu",OK
affrivari,Verbo,bramare ardentemente,Italiano,"affrivu, affrivas, affriva, affrivamu, affrivati, affrivanu, affrivai, affrivasti, affrivau, affrivàmuru, affrivàstivu, affrivàranu",OK
affruntari,Verbo,enfrentarse a / to face,Español,"affruntu, affruntas, affrunta, affruntamu, affruntati, affruntanu, affruntai, affruntasti, affruntau, affruntàmuru, affruntàstivu, affruntàranu",OK
affruntatu,Verbo,"1. enfrentado, 2. vergonzoso / 1. faced, 2. ashamed, bashful",Español,,OK
affruntu,Verbo,"vergüenza, timidez",Español,,OK
affruntàrisi,Verbo,vergognarsi,Italiano,,OK
affucari,Verbo,"1. soffocare (impedire la respirazione), 2. strozzare",Italiano,"affucu, affucas, affuca, affucamu, affucati, affucanu, affucai, affucasti, affucau, affucàmuru, affucàstivu, affucàranu",OK
affumirari,Verbo,concimare,Italiano,"affumiru, affumiras, affumira, affumiramu, affumirati, affumiranu, affumirai, affumirasti, affumirau, affumiràmuru, affumiràstivu, affumiràranu",OK
affunari,Verbo,legare,Italiano,"affunu, affunas, affuna, affunamu, affunati, affunanu, affunai, affunasti, affunau, affunàmuru, affunàstivu, affunàranu",OK
affunciari,Verbo,imbronciarsi,Italiano,"affunciu, affuncias, affuncia, affunciamu, affunciati, affuncianu, affunciai, affunciasti, affunciau, affunciàmuru, affunciàstivu, affunciàranu",OK
affuranari,Verbo,annebbiarsi (del cielo),Italiano,"affuranu, affuranas, affurana, affuranamu, affuranati, affurananu, affuranai, affuranasti, affuranau, affuranàmuru, affuranàstivu, affuranàranu",OK
affurturari,Verbo,essere preso da gelo,Italiano,"affurturu, affurturas, affurtura, affurturamu, affurturati, affurturanu, affurturai, affurturasti, affurturau, affurturàmuru, affurturàstivu, affurturàranu",OK
affutari,Verbo,husmear (inhalar un olor),Español,"affutu, affutas, affuta, affutamu, affutati, affutanu, affutai, affutasti, affutau, affutàmuru, affutàstivu, affutàranu",OK
affènniri,Verbo,ofender,Español,"affènnu, affènni, affènni, affènnimu, affènniti, affènninu, affènnii, affènnisti, affènnìu, affènnìmuru, affènnìstivu, affènnìranu",OK
aggaddari,Verbo,afferrare,Italiano,"aggaddu, aggaddas, aggadda, aggaddamu, aggaddati, aggaddanu, aggaddai, aggaddasti, aggaddau, aggaddàmuru, aggaddàstivu, aggaddàranu",OK
aggaddàrisi,Verbo,"venire alle mani, azzuffarsi",Italiano,,OK
aggaffari,Verbo,arraffare,Italiano,"aggaffu, aggaffas, aggaffa, aggaffamu, aggaffati, aggaffanu, aggaffai, aggaffasti, aggaffau, aggaffàmuru, aggaffàstivu, aggaffàranu",OK
aggammari,Verbo,"rimboccare, ribadir un chiodo, ritorcere l'estremità",Italiano,"aggammu, aggammas, aggamma, aggammamu, aggammati, aggammanu, aggammai, aggammasti, aggammau, aggammàmuru, aggammàstivu, aggammàranu",OK
aggangari,Verbo,addentare,Italiano,"aggangu, aggangas, agganga, aggangamu, aggangati, agganganu, aggangai, aggangasti, aggangau, aggangàmuru, aggangàstivu, aggangàranu",OK
aggarifari,Verbo,infiacchire,Italiano,"aggarifu, aggarifas, aggarifa, aggarifamu, aggarifati, aggarifanu, aggarifai, aggarifasti, aggarifau, aggarifàmuru, aggarifàstivu, aggarifàranu",OK
agghiacatari,Verbo,lastricare una via,Italiano,"agghiacatu, agghiacatas, agghiacata, agghiacatamu, agghiacatati, agghiacatanu, agghiacatai, agghiacatasti, agghiacatau, agghiacatàmuru, agghiacatàstivu, agghiacatàranu",OK
agghiattari,Verbo,vantarsi,Italiano,"agghiattu, agghiattas, agghiatta, agghiattamu, agghiattati, agghiattanu, agghiattai, agghiattasti, agghiattau, agghiattàmuru, agghiattàstivu, agghiattàranu",OK
agghica,Verbo,"llega (él, ella, ello)",Español,,OK
agghicari,Verbo,arrivare,Italiano,"agghicu, agghicas, agghica, agghicamu, agghicati, agghicanu, agghicai, agghicasti, agghicau, agghicàmuru, agghicàstivu, agghicàranu",OK
agghilari,Verbo,helar,Español,"agghilu, agghilas, agghila, agghilamu, agghilati, agghilanu, agghilai, agghilasti, agghilau, agghilàmuru, agghilàstivu, agghilàranu",OK
agghimmari,Verbo,metter la gobba,Italiano,"agghimmu, agghimmas, agghimma, agghimmamu, agghimmati, agghimmanu, agghimmai, agghimmasti, agghimmau, agghimmàmuru, agghimmàstivu, agghimmàranu",OK
agghisari,Verbo,levantar,Español,"agghisu, agghisas, agghisa, agghisamu, agghisati, agghisanu, agghisai, agghisasti, agghisau, agghisàmuru, agghisàstivu, agghisàranu",OK
agghiudiscari,Verbo,diventare ostinato (detto dei buoi),Italiano,"agghiudiscu, agghiudiscas, agghiudisca, agghiudiscamu, agghiudiscati, agghiudiscanu, agghiudiscai, agghiudiscasti, agghiudiscau, agghiudiscàmuru, agghiudiscàstivu, agghiudiscàranu",OK
agghiummarari,Verbo,avvolgere,Italiano,"agghiummaru, agghiummaras, agghiummara, agghiummaramu, agghiummarati, agghiummaranu, agghiummarai, agghiummarasti, agghiummarau, agghiummaràmuru, agghiummaràstivu, agghiummaràranu",OK
agghiurnari,Verbo,farsi giorno,Italiano,"agghiurnu, agghiurnas, agghiurna, agghiurnamu, agghiurnati, agghiurnanu, agghiurnai, agghiurnasti, agghiurnau, agghiurnàmuru, agghiurnàstivu, agghiurnàranu",OK
agghiùttiri,Verbo,tragar,Español,"agghiùttu, agghiùtti, agghiùtti, agghiùttimu, agghiùttiti, agghiùttinu, agghiùttii, agghiùttisti, agghiùttìu, agghiùttìmuru, agghiùttìstivu, agghiùttìranu",OK
aggiaccatu,Verbo,vestido bien,Español,,OK
aggiarniari,Verbo,palidecer,Español,"aggiarniu, aggiarnias, aggiarnia, aggiarniamu, aggiarniati, aggiarnianu, aggiarniai, aggiarniasti, aggiarniau, aggiarniàmuru, aggiarniàstivu, aggiarniàranu",OK
aggigghiari,Verbo,"1. germogliare, 2. morire dal freddo, 3. congelare",Italiano,"aggigghiu, aggigghias, aggigghia, aggigghiamu, aggigghiati, aggigghianu, aggigghiai, aggigghiasti, aggigghiau, aggigghiàmuru, aggigghiàstivu, aggigghiàranu",OK
aggitatu,Verbo,agitado,Español,,OK
aggramignari,Verbo,rubare di nascosto,Italiano,"aggramignu, aggramignas, aggramigna, aggramignamu, aggramignati, aggramignanu, aggramignai, aggramignasti, aggramignau, aggramignàmuru, aggramignàstivu, aggramignàranu",OK
aggrancicuni,Verbo,a gatas,Español,,OK
aggricatu,Verbo,"agregado, asociado",Español,,OK
aggriciari,Verbo,encanecer (pelo) / robar,Español,"aggriciu, aggricias, aggricia, aggriciamu, aggriciati, aggricianu, aggriciai, aggriciasti, aggriciau, aggriciàmuru, aggriciàstivu, aggriciàranu",OK
aggrigatu,Verbo,"agregado, asociado",Español,,OK
aggrignari,Verbo,"prendere per i capelli, acciuffare",Italiano,"aggrignu, aggrignas, aggrigna, aggrignamu, aggrignati, aggrignanu, aggrignai, aggrignasti, aggrignau, aggrignàmuru, aggrignàstivu, aggrignàranu",OK
aggruppari,Verbo,anudar,Español,"aggruppu, aggruppas, aggruppa, aggruppamu, aggruppati, aggruppanu, aggruppai, aggruppasti, aggruppau, aggruppàmuru, aggruppàstivu, aggruppàranu",OK
aggruppuliari,Verbo,anudar,Español,"aggruppuliu, aggruppulias, aggruppulia, aggruppuliamu, aggruppuliati, aggruppulianu, aggruppuliai, aggruppuliasti, aggruppuliau, aggruppuliàmuru, aggruppuliàstivu, aggruppuliàranu",OK
aggualari,Verbo,uguagliare,Italiano,"aggualu, aggualas, agguala, aggualamu, aggualati, aggualanu, aggualai, aggualasti, aggualau, aggualàmuru, aggualàstivu, aggualàranu",OK
agguantari,Verbo,"resistere, reggere",Italiano,"agguantu, agguantas, agguanta, agguantamu, agguantati, agguantanu, agguantai, agguantasti, agguantau, agguantàmuru, agguantàstivu, agguantàranu",OK
aggurgari,Verbo,impaludare,Italiano,"aggurgu, aggurgas, aggurga, aggurgamu, aggurgati, aggurganu, aggurgai, aggurgasti, aggurgau, aggurgàmuru, aggurgàstivu, aggurgàranu",OK
agguvitari,Verbo,fare gomito,Italiano,"agguvitu, agguvitas, agguvita, agguvitamu, agguvitati, agguvitanu, agguvitai, agguvitasti, agguvitau, agguvitàmuru, agguvitàstivu, agguvitàranu",OK
agitatu,Verbo,agitado,Español,,OK
agliùttiri,Verbo,tragar,Español,"agliùttu, agliùtti, agliùtti, agliùttimu, agliùttiti, agliùttinu, agliùttii, agliùttisti, agliùttìu, agliùttìmuru, agliùttìstivu, agliùttìranu",OK
agnunari,Verbo,"1. mettere da parte, 2. conservare",Italiano,"agnunu, agnunas, agnuna, agnunamu, agnunati, agnunanu, agnunai, agnunasti, agnunau, agnunàmuru, agnunàstivu, agnunàranu",OK
airari,Verbo,aerare (ventilare),Italiano,"airu, airas, aira, airamu, airati, airanu, airai, airasti, airau, airàmuru, airàstivu, airàranu",OK
airusari,Verbo,aerare (ventilare),Italiano,"airusu, airusas, airusa, airusamu, airusati, airusanu, airusai, airusasti, airusau, airusàmuru, airusàstivu, airusàranu",OK
aisari,Verbo,levantar,Español,"aisu, aisas, aisa, aisamu, aisati, aisanu, aisai, aisasti, aisau, aisàmuru, aisàstivu, aisàranu",OK
aiutari,Verbo,ayudar,Español,"aiutu, aiutas, aiuta, aiutamu, aiutati, aiutanu, aiutai, aiutasti, aiutau, aiutàmuru, aiutàstivu, aiutàranu",OK
ajutari,Verbo,ayudar,Español,"ajutu, ajutas, ajuta, ajutamu, ajutati, ajutanu, ajutai, ajutasti, ajutau, ajutàmuru, ajutàstivu, ajutàranu",OK
alla ntrasatta,Verbo,"de improviso, de repente",Español,,OK
allambirsari,Verbo,versare,Italiano,"allambirsu, allambirsas, allambirsa, allambirsamu, allambirsati, allambirsanu, allambirsai, allambirsasti, allambirsau, allambirsàmuru, allambirsàstivu, allambirsàranu",OK
allandrari,Verbo,dare sapore amaro,Italiano,"allandru, allandras, allandra, allandramu, allandrati, allandranu, allandrai, allandrasti, allandrau, allandràmuru, allandràstivu, allandràranu",OK
allannari,Verbo,rinforzare con lamine,Italiano,"allannu, allannas, allanna, allannamu, allannati, allannanu, allannai, allannasti, allannau, allannàmuru, allannàstivu, allannàranu",OK
allanzari,Verbo,"tirar, lanzar",Español,"allanzu, allanzas, allanza, allanzamu, allanzati, allanzanu, allanzai, allanzasti, allanzau, allanzàmuru, allanzàstivu, allanzàranu",OK
allapazzari,Verbo,"sprangare, sbarrare, rinforzare con un pezzo di legno",Italiano,"allapazzu, allapazzas, allapazza, allapazzamu, allapazzati, allapazzanu, allapazzai, allapazzasti, allapazzau, allapazzàmuru, allapazzàstivu, allapazzàranu",OK
allapparari,Verbo,avvizzire,Italiano,"allapparu, allapparas, allappara, allapparamu, allapparati, allapparanu, allapparai, allapparasti, allapparau, allapparàmuru, allapparàstivu, allapparàranu",OK
allatinari,Verbo,addottrinare,Italiano,"allatinu, allatinas, allatina, allatinamu, allatinati, allatinanu, allatinai, allatinasti, allatinau, allatinàmuru, allatinàstivu, allatinàranu",OK
